amp0	transition	omega	date
0.000000	0	0.0	2016-07-06 15:50:53
0.100098	0	0.00273293553261	2016-07-06 15:50:53
0.199951	0	0.00546587106522	2016-07-06 15:50:53
0.300049	0	0.00819880659783	2016-07-06 15:50:53
0.399902	0	0.0109317421304	2016-07-06 15:50:53
0.500000	0	0.013664677663	2016-07-06 15:50:53
0.600098	0	0.0163976131957	2016-07-06 15:50:53
0.699951	0	0.0191305487283	2016-07-06 15:50:53
0.800049	0	0.0218634842609	2016-07-06 15:50:53
0.899902	0	0.0245964197935	2016-07-06 15:50:53
1.000000	0	0.0273293553261	2016-07-06 15:50:53
